hour_of_year,datetime,wind_speed_15m_ms,air_density_kgm3,omega_rad_s,rotor_rpm,tsr,cp_effective,aero_torque_nm,electrical_power_kw,mode_id
1580,2023-03-07 19:00:00,4.64330008633361,1.12115513486346,15.4776669543523,147.800832198915,2.50104153596362,0.327853696884278,4.7728361846173,0.0491877941220667,3
1581,2023-03-07 20:00:00,4.91956050336948,1.12153092006033,15.2553557122394,145.677916213685,2.50030711829107,0.312896882046763,5.18401397114751,0.0570766993852255,3
1582,2023-03-07 21:00:00,5.06831611254264,1.12201981758433,15.6783977979942,149.717670558712,2.5003895338355,0.312009293895227,5.50370525456782,0.0630335635265341,3
1583,2023-03-07 22:00:00,4.98331290730084,1.12262212306247,15.4358750795732,147.401749191785,2.49976918695022,0.313119074118712,5.32717174597979,0.0597045449046697,3
1584,2023-03-07 23:00:00,4.64330008633361,1.12333820122872,14.459431642803,138.077401215088,2.49893505990778,0.314144851755367,4.62754083460701,0.0471578538013114,3
1585,2023-03-08 00:00:00,4.35641426864252,1.1236399811948,13.6254512320224,130.113474926035,2.49900147516104,0.315221139438124,4.07268246906055,0.0380044470153511,3
1586,2023-03-08 01:00:00,4.15453165619323,1.12379093198992,13.0330679032838,124.456630827596,2.49923678321567,0.316315552461028,3.70577079886149,0.0323488113589968,3
1587,2023-03-08 02:00:00,3.96327444439917,1.12401743424368,12.4676655737303,119.05743629255,2.49920907825577,0.316966174932682,3.37242179912205,0.0275068380040244,3
1588,2023-03-08 03:00:00,3.91014744112304,1.12382867602606,12.3100998653973,117.552794611972,2.49977532377054,0.317819675668028,3.28664457336652,0.0262974804074664,3
1589,2023-03-08 04:00:00,3.81451883522601,1.1236022498321,13.2696142546249,126.715482092773,2.50155445459584,0.322464671174871,3.16885953922173,0.0245977351696533,3
1590,2023-03-08 05:00:00,3.68701402736331,1.12352679470821,12.4901093949516,119.271758997904,2.49869624700015,0.323063069354815,2.96143901992095,0.021882945874958,3
1591,2023-03-08 06:00:00,3.66576322605285,1.119954312682,12.3322810973245,117.764609774276,2.49972797633283,0.326025907671648,2.9439980808381,0.0216251318175638,3
1592,2023-03-08 07:00:00,4.30328726536639,1.11718723915729,14.344290884543,136.977887965382,2.50208360866664,0.325200323076249,4.09319987009734,0.0378998524177009,3
1593,2023-03-08 08:00:00,4.69642708960974,1.11510230946113,15.6547569652381,149.491917235196,2.50106114459702,0.327706847052103,4.85579166411944,0.0507153260893207,3
1594,2023-03-08 09:00:00,5.132068516474,1.11328436917754,17.1068950530079,163.35881451843,2.50084777741411,0.327302837931095,5.7894911535308,0.0679888275872989,3
1595,2023-03-08 10:00:00,5.56770994333825,1.11184166805117,20.0210426903444,191.18687460133,2.50434864231449,0.309550010634053,6.5889982720322,0.0851093983595158,3
1596,2023-03-08 11:00:00,5.80146875775321,1.11121396785335,17.7447898192902,169.450260832007,2.49749990860345,0.30963904458326,7.14097677743097,0.097232598955516,3
1597,2023-03-08 12:00:00,5.90772276430547,1.1108450634088,18.0370263622549,172.240914253901,2.50023988845946,0.308890319326557,7.41391019691158,0.103323220373715,3
1598,2023-03-08 13:00:00,5.92897356561592,1.11099259578989,18.0948715864634,172.793295455925,2.50005087271658,0.308892862786387,7.46780517292347,0.104562321963998,3
1599,2023-03-08 14:00:00,5.81209415840844,1.11173084590338,17.7730695899914,169.720312749803,2.49972582677201,0.310265242240876,7.1875359736753,0.0981750470984065,3
1600,2023-03-08 15:00:00,5.61021154595915,1.1130251471909,20.1882635864795,192.78371653382,2.50282632127252,0.313714650759277,6.74173093401121,0.0881807426956813,3
1601,2023-03-08 16:00:00,5.34457652957851,1.11487938559957,19.1619533246775,182.983175455116,2.49883305060112,0.311142497386016,6.08323454462494,0.0745889783989477,3
1602,2023-03-08 17:00:00,4.40954127191865,1.11793374761952,15.6108475219539,149.072612938369,2.49476855544506,0.314545714232116,4.15399409882777,0.0393508047068905,3
1603,2023-03-08 18:00:00,4.14390625553801,1.11969197563914,14.620785015623,139.618212427219,2.498511518489,0.316359493989636,3.67329099041069,0.0319003107196006,3
1604,2023-03-08 19:00:00,4.29266186471117,1.11991682843564,13.4423330997839,128.364825571104,2.49824963386527,0.314997610853337,3.93030657816737,0.03584158245715,3
1605,2023-03-08 20:00:00,4.52642067912613,1.12014177155865,15.088068930389,144.08044511896,2.50141165229523,0.328237802168063,4.5346655366331,0.0451349803238862,3
1606,2023-03-08 21:00:00,4.68580168895452,1.12059192900201,14.5851843412326,139.278251028821,2.49987888024638,0.313416562500676,4.69154703767348,0.0483348630186997,3
1607,2023-03-08 22:00:00,4.69642708960974,1.12115513486346,14.6152109685959,139.564984198976,2.50003342191168,0.313410036261498,4.71593852674445,0.0487352663414498,3
1608,2023-03-08 23:00:00,4.4307920732291,1.12186934218467,13.8442337366015,132.202693949982,2.4991067444505,0.315142100731478,4.20766656763014,0.0401831848706578,3
1609,2023-03-09 00:00:00,4.06952845095143,1.1223961827452,12.7834907115891,122.073344203124,2.49856956838067,0.315756054190593,3.5442513326055,0.0299874104096573,3
1610,2023-03-09 01:00:00,3.79326803391556,1.12262212306247,12.1381401604501,115.910700388673,2.4990191903869,0.318951890192798,3.09912714874946,0.0237399048286125,3
1611,2023-03-09 02:00:00,3.67638862670808,1.12273512733617,12.0858900025265,115.411748134021,2.49995660394189,0.325042427053898,2.96071962222538,0.0218379197712914,3
1612,2023-03-09 03:00:00,3.65513782539763,1.12277280048319,12.2094613949301,116.591768009568,2.50019457122111,0.329449211844532,2.96516260650173,0.0218243144207045,3
1613,2023-03-09 04:00:00,3.79326803391556,1.12243383314884,12.1911724200434,116.417121164129,2.49990460225884,0.321882108883946,3.1236810393754,0.0240234553288367,3
1614,2023-03-09 05:00:00,3.88889663981259,1.1223961827452,12.2479921957132,116.959710053923,2.50011246366119,0.318193237570683,3.25071972412609,0.0257992459164534,3
1615,2023-03-09 06:00:00,4.32453806667684,1.11901795866497,14.4151268889124,137.654321980039,2.50228004725282,0.326615564661212,4.14006755999434,0.0386529820829548,3
1616,2023-03-09 07:00:00,5.07894151319787,1.11644172700277,16.9298050417239,161.667729478347,2.50153217048225,0.322112191707154,5.69899305487959,0.0659258565687796,3
1617,2023-03-09 08:00:00,5.45083053613077,1.11435957638126,19.5718075290267,186.896994809267,2.5040877523177,0.311303090747618,6.33866098659718,0.0797637544401381,3
1618,2023-03-09 09:00:00,5.89709736365024,1.11247007779773,21.309114643792,203.487055708284,2.50171354066677,0.309777276884947,7.41452815027677,0.10313007076399,3
1619,2023-03-09 10:00:00,6.34336419116972,1.11102948500847,19.2507459298322,183.831082376339,2.49763109268952,0.307562692646838,8.55129453790454,0.130088048626629,3
1620,2023-03-09 11:00:00,6.57712300558469,1.11080818643561,20.8091246679036,198.712503138741,2.49300483078822,0.31659048692895,9.18223517231232,0.14249414783423,3
1621,2023-03-09 12:00:00,6.90651042589668,1.1109188247012,23.0383461263252,220,2.50180750179647,0.329819249820353,10.48356539565,0.174526407899192,3
1622,2023-03-09 13:00:00,7.09776763769074,1.11169391009668,23.0383461263252,220,2.43439352719717,0.323439352719717,11.1614884811604,0.177675894813906,3
1623,2023-03-09 14:00:00,6.98088823048326,1.112729041269,23.0383461263252,220,2.4751520185201,0.32751520185201,10.7629577797446,0.171895243068505,3
1624,2023-03-09 15:00:00,6.89588502524146,1.11376610192058,23.0383461263252,220,2.50566236697644,0.329433763302357,10.4450575171895,0.16975098489998,3
1625,2023-03-09 16:00:00,6.7471294160683,1.11525097490251,23.0383461263252,220,2.50540900698424,0.32400715780724,9.85431923438113,0.161287423480002,3
1626,2023-03-09 17:00:00,6.15210697937566,1.11737377279102,22.3260646063351,213.198212513235,2.50678899874716,0.307938098896383,8.07915427149255,0.118813785082287,3
1627,2023-03-09 18:00:00,5.97147516823682,1.11849428399519,21.6135431920394,206.394134204595,2.49921960380609,0.308518562773955,7.62841766311088,0.107978361434009,3
1628,2023-03-09 19:00:00,5.5464591420278,1.11898053706986,19.9501856242192,190.510239461721,2.49806057750326,0.310328272027801,6.58148392997818,0.0847777711376824,3
1629,2023-03-09 20:00:00,5.20644632106058,1.11950466726889,18.6367597590089,177.967946331743,2.49843992668844,0.311677461197607,5.79736235137862,0.0687763598665743,3
1630,2023-03-09 21:00:00,5.55708454268302,1.11984186746988,18.5236151300557,176.887494712812,2.49757678023543,0.328280195103269,6.83858085847009,0.0892076021242943,3
1631,2023-03-09 22:00:00,5.57833534399347,1.12047935572447,17.1122517692833,163.409967390868,2.50060221598789,0.311424353866583,6.67297805074788,0.0867328163535156,3
1632,2023-03-09 23:00:00,4.77080489419632,1.12168130468305,16.9765663760357,162.114267328425,2.50025839172018,0.310272089784695,4.86151813700684,0.0511672248722222,3
1633,2023-03-10 00:00:00,4.28203646405594,1.12269745671722,13.4086440142728,128.043118501864,2.49476766887482,0.315369086221063,3.92857464974616,0.0357868386231876,3
1634,2023-03-10 01:00:00,4.21828406012459,1.12341363102233,13.2209166522372,126.25045424457,2.49976901811983,0.316089390772328,3.81759149561145,0.0340396139836595,3
1635,2023-03-10 02:00:00,4.33516346733207,1.12375319048898,13.5632179382333,129.51919074615,2.50040071623789,0.315741252581895,4.03710817799641,0.0374169528423225,3
1636,2023-03-10 03:00:00,4.42016667257388,1.12413071961298,13.8110446529863,131.88576154714,2.50028183705679,0.314369532450366,4.18753738366537,0.0398407957197841,3
1637,2023-03-10 04:00:00,4.51579527847091,1.12431957931521,14.089066734292,134.54067685885,2.50030402733485,0.314028285563564,4.37248508870533,0.0428588823288951,3
1638,2023-03-10 05:00:00,4.78143029485155,1.12405519349637,15.9381009823453,152.197653290283,2.50120564352894,0.327442765504506,5.06985166374253,0.0543653981437516,3
1639,2023-03-10 06:00:00,5.47208133744122,1.12115513486346,18.2402711051145,174.181758582915,2.50099562174098,0.325213253467847,6.63297856601924,0.0846714291456615,3
1640,2023-03-10 07:00:00,6.29023718789359,1.11864385530891,19.0563015801063,181.974275611429,2.50245946901733,0.307410913832427,8.46239420299995,0.127451564493534,3
1641,2023-03-10 08:00:00,6.43899279706675,1.11673981243534,19.888267450236,189.918964454323,2.49641989487135,0.311296300350549,8.84436446447184,0.135527498562697,3
1642,2023-03-10 09:00:00,6.42836739641153,1.11487938559957,19.8174376435933,189.242589623596,2.50038001872537,0.311248766142337,8.79677781524748,0.134825239578163,3
1643,2023-03-10 10:00:00,6.32211338985927,1.11313622754491,19.1539057824817,182.906327087904,2.50318344587738,0.307784701151424,8.51159753481683,0.129352542394866,3
1644,2023-03-10 11:00:00,6.17335778068611,1.11195251229563,18.7567464366327,179.113734702684,2.49961843021277,0.311227793978155,8.14632603879583,0.120241457547489,3
1645,2023-03-10 12:00:00,6.10960537675476,1.11136159824631,18.585636193245,177.479752239754,2.49984047777357,0.308316806987794,7.9362665833379,0.115441290438098,3
1646,2023-03-10 13:00:00,6.05647837347863,1.11147234678625,18.4413381136817,176.101807081285,2.49987439844779,0.308451860875047,7.79798024148451,0.112185047330806,3
1647,2023-03-10 14:00:00,5.83334495971889,1.11221123483464,21.0583898876917,201.092810650951,2.50291669946326,0.312987881688629,7.28638836736559,0.100170126188716,3
1648,2023-03-10 15:00:00,5.42957973482031,1.11332141074696,19.4879518264311,186.096231834794,2.49818243368971,0.31095194343857,6.27327205377345,0.0784915888335805,3
1649,2023-03-10 16:00:00,4.8451826987829,1.11517663722713,15.0501094457728,143.717958742126,2.49428429852861,0.313859815515663,5.00410338760199,0.0539165558151024,3
1650,2023-03-10 17:00:00,4.14390625553801,1.11931742155617,13.0055749053483,124.194092036285,2.49727585776406,0.313777355209161,3.65394212796795,0.0316095364054823,3
1651,2023-03-10 18:00:00,4.21828406012459,1.12201981758433,13.2221484263077,126.262216820496,2.50027353100105,0.315297957743754,3.80668150593147,0.0338899608886766,3
1652,2023-03-10 19:00:00,4.25016026209027,1.12296120414807,13.3149166352994,127.148087961864,2.50011565226434,0.314953143559416,3.86514323328972,0.0347844375554197,3
1653,2023-03-10 20:00:00,4.23953486143504,1.12379093198992,13.2829877479958,126.843189547357,2.49996335077887,0.315103042721117,3.84929385971377,0.0345351085254066,3
1654,2023-03-10 21:00:00,4.13328085488278,1.12435735887097,14.58522219345,139.278612490871,2.50203960053994,0.317962825777849,3.68674274042346,0.031998948284273,3
1655,2023-03-10 22:00:00,4.00577604702007,1.12450850248689,14.1119501074528,134.759196976039,2.49925646599021,0.316170481190878,3.44043043106133,0.0284780222659985,3
1656,2023-03-10 23:00:00,3.88889663981259,1.12447071277346,13.6795246203768,130.629837748815,2.49929075229585,0.316898432422174,3.24487304625034,0.0257328370287641,3
1657,2023-03-11 00:00:00,3.69763942801853,1.12416848647741,12.5309588919373,119.661842959989,2.49797225884152,0.324697135716877,2.9950711909774,0.0222959381930022,3
1658,2023-03-11 01:00:00,3.59138542146627,1.12431957931521,12.0318032976856,114.895258148162,2.4991597003355,0.32432979873295,2.82180488202757,0.0200819293724117,3
1659,2023-03-11 02:00:00,3.53825841819015,1.12507565313876,11.816203955226,112.836436083374,2.49962389425659,0.327220572356778,2.76484407545027,0.019333666439297,3
1660,2023-03-11 03:00:00,3.51700761687969,1.12564337616901,11.7323604885108,112.035789952952,2.49985012437056,0.32885446471248,2.74695345614349,0.0190885462183368,3
1661,2023-03-11 04:00:00,3.57013462015582,1.12556764666308,11.8751636589076,113.399459780423,2.50023662322591,0.327925520244942,2.82289736307992,0.0200343970398371,3
1662,2023-03-11 05:00:00,3.74014103063943,1.12496217724583,12.4671367687949,119.052386577386,2.50087528994557,0.328670320308843,3.10591353757263,0.0236455364641844,3
1663,2023-03-11 06:00:00,4.04827764964098,1.12059192900201,13.4942588321354,128.860679789749,2.5012694006701,0.328710744830932,3.63114219282898,0.0309586821948141,3
1664,2023-03-11 07:00:00,4.94081130467993,1.11741108699282,0,0,1.7485751356642,0.0753704647273077,4.92300048429691,0.000921825619129015,4
1665,2023-03-11 08:00:00,5.35520193023373,1.11513947210558,17.8506730681669,170.461371378968,2.50860986480282,0.317396441903145,6.30745074236152,0.07555774987867,3
1666,2023-03-11 09:00:00,5.68458935054573,1.11298812533262,17.4192628939133,166.341707675012,2.50108698701012,0.311149319934429,6.88738378163695,0.0915157939939731,3
1667,2023-03-11 10:00:00,6.10960537675476,1.11132468697067,22.1449902566015,211.469079843599,2.50453886985764,0.308027172736344,7.94013966120897,0.115267521289219,3
1668,2023-03-11 11:00:00,6.64087540951604,1.11055011616329,21.2341224758249,202.770933254775,2.49084066924756,0.31880208219718,9.41910217080377,0.14888577810246,3
1669,2023-03-11 12:00:00,7.01276443244894,1.11066070302387,23.0383461263252,220,2.46390132752683,0.326390132752683,10.8571439101725,0.1729669994095,3
1670,2023-03-11 13:00:00,7.2465232468639,1.11136159824631,23.0383461263252,220,2.38442063954209,0.318442063954209,11.6910517374996,0.184001751664919,3
1671,2023-03-11 14:00:00,7.27839944882958,1.11250706519932,23.0383461263252,220,2.37397792141271,0.317397792141271,11.8193348263616,0.186140007113361,3
1672,2023-03-11 15:00:00,7.09776763769074,1.11417404768247,23.0383461263252,220,2.43439352719717,0.323439352719717,11.1863892446206,0.17789838802144,3
1673,2023-03-11 16:00:00,6.77900561803397,1.11629274395329,22.1548658198282,211.5633845258,2.50953748460631,0.324961607921206,9.9614437984749,0.164344066757559,3
1674,2023-03-11 17:00:00,5.99272596954727,1.11939231232437,21.6991779183767,207.211885604409,2.50678050351173,0.307816408376571,7.66104121182168,0.108907561378113,3
1675,2023-03-11 18:00:00,5.73771635382186,1.12108000804101,20.6998067453,197.668593873687,2.49888594881445,0.309363579805743,7.05577595363418,0.0949804681916239,3
1676,2023-03-11 19:00:00,5.76959255578754,1.12149333020512,20.8253968347736,198.867890886272,2.50014032733395,0.30935569775172,7.13647901467465,0.0967606298164371,3
1677,2023-03-11 20:00:00,5.81209415840844,1.12209507042254,20.9931915983284,200.470212848953,2.50018780816377,0.309175730375548,7.246661398403,0.0991940413846813,3
1678,2023-03-11 21:00:00,5.65271314858005,1.12303658331935,20.3709208244485,194.527964672676,2.49931031414713,0.309704961819157,6.85858109597601,0.0906227098140515,3
1679,2023-03-11 22:00:00,5.29144952630238,1.12409295528606,18.9706739032546,181.156591529243,2.49834321768983,0.311233986407856,6.01412293157528,0.0729726778772056,3
1680,2023-03-11 23:00:00,5.12144311581877,1.1249243570348,18.3178729369466,174.922801490659,2.49923177303794,0.311738407307821,5.6328934671924,0.0654789395461356,3
1681,2023-03-12 00:00:00,4.89830970205903,1.1255297857311,17.4657111186418,166.785255548815,2.49894692253231,0.312665180292063,5.15453980227252,0.056482348689266,3
1682,2023-03-12 01:00:00,4.68580168895452,1.12583274452407,16.6593288705391,159.08487230039,2.49895674396158,0.313499863213506,4.71675877402189,0.0486834484903238,3
1683,2023-03-12 02:00:00,4.54767148043658,1.12606007067138,16.1380566197994,154.107088976277,2.49930737184308,0.313918544289164,4.44116850205426,0.043994030589146,3
1684,2023-03-12 03:00:00,4.66455088764407,1.12606007067138,16.5792012374837,158.319709767648,2.50055549570632,0.314496201990959,4.68073560787099,0.0480305473066338,3
1685,2023-03-12 04:00:00,4.7601794935411,1.12545407150785,16.9406390375679,161.771186517868,2.50044255588714,0.31324767601783,4.86511114321306,0.0512774795356478,3
1686,2023-03-12 05:00:00,4.55829688109181,1.12518915192683,16.1771816930128,154.480705904322,2.49897975944284,0.314018490884164,4.46026725924261,0.0443211361654858,3
1687,2023-03-12 06:00:00,4.47329367585,1.12175651211908,15.853834164944,151.392964458601,2.49954970226491,0.314214647560137,4.27918256095827,0.0413676883853333,3
1688,2023-03-12 07:00:00,5.32332572826806,1.11860645873032,17.7444190839196,169.446720569998,2.49990809045265,0.322849415000915,6.27073166343115,0.0770757935194785,3
1689,2023-03-12 08:00:00,5.84397036037412,1.11629274395329,21.1076149440562,201.562875313615,2.5050163813678,0.308565170715977,7.29252341259614,0.100297659300722,3
1690,2023-03-12 09:00:00,6.3752403931354,1.11398858075041,19.4632495346312,185.860342324055,2.49669620252347,0.308691249049379,8.65764508263714,0.132006938946342,3
1691,2023-03-12 10:00:00,6.92776122720713,1.1122851776751,23.0383461263252,220,2.49413324565599,0.3294133245656,10.5836997589645,0.177562083158575,3
1692,2023-03-12 11:00:00,7.10839303834597,1.11139851197396,23.0383461263252,220,2.43075467289642,0.323075467289642,11.1961004854711,0.177911361734541,3
1693,2023-03-12 12:00:00,7.01276443244894,1.11136159824631,23.0383461263252,220,2.46390132752683,0.326390132752683,10.860225824051,0.173113089177612,3
1694,2023-03-12 13:00:00,6.8321326213101,1.11158311740084,23.0383461263252,220,2.51194711517848,0.327061162396444,10.1347628235568,0.168800168094317,3
1695,2023-03-12 14:00:00,6.53462140296378,1.11206337864336,23.0383461263252,220,2.4985897737521,0.315366079624768,9.04518545913563,0.139326381713845,3
1696,2023-03-12 15:00:00,6.25836098592792,1.1130991982968,22.7393089478066,217.144405292232,2.50773200477111,0.307875681565165,8.33772348525944,0.125311532775424,3
1697,2023-03-12 16:00:00,5.99272596954727,1.11499083638787,21.6904992935708,207.129010842183,2.49884621135917,0.308474822202542,7.6591855173437,0.108808501607793,3
1698,2023-03-12 17:00:00,5.16394471843967,1.1187186559679,18.4724242020875,176.398657359155,2.49593451883552,0.312804549657363,5.71514636480824,0.0671081997386611,3
1699,2023-03-12 18:00:00,4.8451826987829,1.12100489128614,17.258089456519,164.802614719627,2.49848405382688,0.313193781714264,5.02566324577239,0.05420766733263,3
1700,2023-03-12 19:00:00,4.67517628829929,1.12171890714046,16.6145746251639,158.65750073784,2.4991746487613,0.313547625440376,4.67695151208142,0.0480545377392833,3
1701,2023-03-12 20:00:00,4.64330008633361,1.12232088951499,16.4947925170246,157.51366586158,2.49984940763271,0.313596366704754,4.61415258672783,0.046967076293446,3
1702,2023-03-12 21:00:00,4.63267468567839,1.12296120414807,16.4553643665598,157.137154758974,2.49995239922479,0.313630789743697,4.59556415597849,0.0466400487035383,3
1703,2023-03-12 22:00:00,4.55829688109181,1.12375319048898,16.175677265657,154.466339681311,2.49963543699289,0.313862772341035,4.451806061068,0.0442012048509578,3
1704,2023-03-12 23:00:00,4.46266827519478,1.12465968674375,15.8168247226806,151.039550317963,2.49951773794026,0.314216071616003,4.27000426452112,0.0411851697440239,3
1705,2023-03-13 00:00:00,4.3457888679873,1.12556764666308,15.3793502355741,146.861976691987,2.49938893692648,0.314665021651438,4.05223589629163,0.0376780848000468,3
1706,2023-03-13 01:00:00,4.23953486143504,1.1263254005655,14.982844139286,143.075622380568,2.49942722576322,0.315049052537447,3.85849878968889,0.0346558330697118,3
1707,2023-03-13 02:00:00,4.17578245750369,1.12678054283405,14.7455139240525,140.8092857666,2.49965088277052,0.315199842029817,3.74355831874647,0.0329073794648321,3
1708,2023-03-13 03:00:00,4.15453165619323,1.12621167244455,14.6658816754089,140.048853806531,2.49988017829801,0.315263608431108,3.7031378408852,0.032305348225658,3
1709,2023-03-13 04:00:00,4.08015385160665,1.12621167244455,14.3892861582265,137.407561178733,2.49957768130238,0.315597500415861,3.57218774211707,0.0303713729604827,3
1710,2023-03-13 05:00:00,4.0589030502962,1.12606007067138,14.3102472927962,136.652795610956,2.4998784597658,0.315596790737712,3.53347820273611,0.0298086034756953,3
1711,2023-03-13 06:00:00,4.31391266602162,1.12224560638583,14.379708886733,137.316104972761,2.49956374839485,0.32866708876215,4.12926496029841,0.0385332858897775,3
1712,2023-03-13 07:00:00,5.22769712237103,1.11927997992975,0,0,1.65261674407287,0.100319646541053,5.52030770067953,0.00108388114656272,4
1713,2023-03-13 08:00:00,5.72709095316663,1.11711264314092,19.0903029694523,182.298964962613,2.50631425455817,0.322327326078293,7.21539367218697,0.0943477630897182,3
1714,2023-03-13 09:00:00,6.18398318134134,1.11510230946113,18.7787147761874,179.323516892582,2.50203853064509,0.308129050370705,8.15458397667375,0.120457848648765,3
1715,2023-03-13 10:00:00,6.64087540951604,1.11298812533262,23.0383461263252,220,2.49538715586619,0.319011136060224,9.44829837173364,0.149242715712383,3
1716,2023-03-13 11:00:00,6.98088823048326,1.11287707453354,23.0383461263252,220,2.4751520185201,0.32751520185201,10.764389642954,0.173030596917516,3
1717,2023-03-13 12:00:00,7.15089464096687,1.11324733007286,23.0383461263252,220,2.41630739400848,0.321630739400849,11.3660364960717,0.179775478147452,3
1718,2023-03-13 13:00:00,7.27839944882958,1.1136548958264,23.0383461263252,220,2.37397792141271,0.317397792141271,11.831529440607,0.186243422580917,3
1719,2023-03-13 14:00:00,7.42715505800274,1.11387733022636,23.0383461263252,220,2.32643043800816,0.312643043800816,12.3860350563154,0.193819179079585,3
1720,2023-03-13 15:00:00,7.53340906455499,1.11450804383306,23.0383461263252,220,2.29361759685149,0.309361759685149,12.7968530963611,0.199548261408012,3
1721,2023-03-13 16:00:00,7.18277084293255,1.11592046023012,23.0383461263252,220,2.40558413634276,0.320558413634276,11.5078753899592,0.182706133701776,3
1722,2023-03-13 17:00:00,6.59837380689514,1.11800845333957,23.0383461263252,220,2.50286832579778,0.318251470606324,9.30611240681115,0.145656673461845,3
1723,2023-03-13 18:00:00,6.29023718789359,1.11890570138773,22.879195672201,218.480225111849,2.50858057376033,0.30775027734954,8.46716566245225,0.128190151849247,3
1724,2023-03-13 19:00:00,6.18398318134134,1.11939231232437,22.456980332623,214.448365611266,2.49953732872256,0.307655841294918,8.1916769987815,0.121204374791678,3
1725,2023-03-13 20:00:00,5.95022436692637,1.12032929319985,21.533304724123,205.627913276894,2.4989696078446,0.30853087931097,7.58674355208545,0.106948835728498,3
1726,2023-03-13 21:00:00,6.10960537675476,1.12111757019366,22.1652274407152,211.662330716756,2.50068006808469,0.308030953495894,8.00598278327833,0.116712752436248,3
1727,2023-03-13 22:00:00,5.50395753940689,1.12194457483906,19.7898647165561,188.979287565587,2.49713710451255,0.310867178005905,6.505104444874,0.0830458159751127,3
1728,2023-03-13 23:00:00,5.05769071188742,1.12250914153444,18.0703578524465,172.559206539379,2.49787763994599,0.312573470584026,5.48950901874368,0.0627489286889586,3
1729,2023-03-14 00:00:00,5.56770994333825,1.12262212306247,18.5590331202657,177.225711605789,2.49811654109646,0.326393479131937,6.87982490961277,0.0899548201384954,3
1730,2023-03-14 01:00:00,5.5464591420278,1.12299889246879,19.9567739739459,190.573153567271,2.50381935727143,0.312066254092396,6.6245659577448,0.0855607978690945,3
1731,2023-03-14 02:00:00,5.35520193023373,1.12333820122872,19.2157114739562,183.496527966467,2.49914792741644,0.310848863984969,6.15318585545009,0.0758119732309444,3
1732,2023-03-14 03:00:00,5.27019872499193,1.12352679470821,18.8879064747643,180.366220806969,2.49962515189074,0.311219749051423,5.95889223210646,0.0719000628449014,3
1733,2023-03-14 04:00:00,5.2170717217158,1.1236399811948,18.6834816561783,178.414107584852,2.49976552953261,0.311433304118464,5.8391665236044,0.0695252217377027,3
1734,2023-03-14 05:00:00,5.14269391712922,1.12367771509168,18.3977101541425,175.685190756224,2.49966690809825,0.311706688748212,5.67317308458352,0.0662828987787222,3
1735,2023-03-14 06:00:00,5.15331931778445,1.12232088951499,18.4366248307353,176.056798544538,2.50003555172229,0.311722718086322,5.68959802420126,0.0666273333809056,3
1736,2023-03-14 07:00:00,5.45083053613077,1.12036680506261,16.757627165001,160.023551868056,2.49796458524643,0.310446372625858,6.35521544250003,0.0800409937010869,3
1737,2023-03-14 08:00:00,5.68458935054573,1.11894311797753,20.4883259847718,195.649101369274,2.50391160942407,0.310074675660752,6.92548871049031,0.0920795178500711,3
1738,2023-03-14 09:00:00,5.66333854923528,1.11741108699282,20.4027234100396,194.831656994672,2.49989175518879,0.309845684596169,6.8490861370567,0.0905849741606001,3
1739,2023-03-14 10:00:00,5.52520834071735,1.11599489710836,19.8627677464312,189.675460219847,2.49938341240258,0.310368246313079,6.50897757083444,0.0833570423800764,3
1740,2023-03-14 11:00:00,5.49333213875167,1.11487938559957,19.7372989408081,188.477321382722,2.49985219382309,0.310562410698207,6.42673596597735,0.0816629375532791,3
1741,2023-03-14 12:00:00,5.69521475120096,1.1142111484799,18.9840491476082,181.284315704479,2.49670568929554,0.32907474137946,7.13749130880038,0.095925906525767,3
1742,2023-03-14 13:00:00,5.83334495971889,1.11461942038641,17.8261388138196,170.227086507701,2.50113469831022,0.309283403340801,7.24819101954499,0.0995599259399051,3
1743,2023-03-14 14:00:00,5.76959255578754,1.11554842473746,17.649251064032,168.537932922635,2.49985495194941,0.309633665612963,7.09931284640302,0.0961224180208534,3
1744,2023-03-14 15:00:00,5.53583374137257,1.11666527615551,17.0004406883535,162.342250217522,2.49942012927072,0.31290505862142,6.56733805247665,0.0844589053391895,3
1745,2023-03-14 16:00:00,4.97268750664561,1.11774702699091,15.4117961561522,147.171812410578,2.49836696950053,0.312122339327865,5.27301068757634,0.0587725628054244,3
1746,2023-03-14 17:00:00,4.10140465291711,1.11972944483486,14.462858001262,138.110120528221,2.49891838353657,0.313670743870608,3.59583875910791,0.0306571938426308,3
1747,2023-03-14 18:00:00,3.75076643129466,1.12089223502613,12.152945725707,116.052083122428,2.49602793459248,0.321148245185939,3.04225514991311,0.0229916406740754,3
1748,2023-03-14 19:00:00,3.51700761687969,1.12119270205066,11.713340092041,111.854158545888,2.49927346071218,0.326465676390301,2.71559361540093,0.0187541858351398,3
1749,2023-03-14 20:00:00,3.43200441163789,1.12141815805349,11.4399521346074,109.243495857447,2.49950315504285,0.328551239736836,2.6028117120802,0.0173777748288561,3
1750,2023-03-14 21:00:00,3.40012820967221,1.12175651211908,11.3337606173731,108.22944156451,2.49980580439312,0.32953586272731,2.56367448784148,0.0169030841762475,3
1751,2023-03-14 22:00:00,3.40012820967221,1.12209507042254,11.3337606989026,108.22944234306,2.49999999946088,0.329992513857911,2.56847640881056,0.0169507497635872,3
